entry_order,entry_deal,entry_time,entry_price,entry_balance,entry_comment_deal,entry_comment_order,exit_order,exit_deal,exit_time,exit_price,exit_balance,profit,exit_comment_deal,exit_comment_order,entry_Timestamp,entry_Open,entry_High,entry_Low,entry_Close,entry_Spread (Pips),entry_RSI(14),"entry_MA(20,SMA)",entry_MACD Main,entry_MACD Signal,entry_ATR(14),entry_ADX(14),entry_plusDI(14),entry_minusDI(14),entry_StochK(14),entry_StochD(14),entry_BB_Upper,entry_BB_Mid,entry_BB_Lower,entry_candle_time,exit_Timestamp,exit_Open,exit_High,exit_Low,exit_Close,exit_Spread (Pips),exit_RSI(14),"exit_MA(20,SMA)",exit_MACD Main,exit_MACD Signal,exit_ATR(14),exit_ADX(14),exit_plusDI(14),exit_minusDI(14),exit_StochK(14),exit_StochD(14),exit_BB_Upper,exit_BB_Mid,exit_BB_Lower,exit_candle_time,duration_hours,trade_duration_minutes,cluster
155,155,2025-03-14 22:00:00,2983.71,11003.41,IMPERIUM,IMPERIUM,158,158,2025-03-18 15:00:00,3026.58,11058.28,42.87,,,2025.03.14 22:00,2983.09,2984.98,2982.62,2984.78,72.0,44.504009841700814,2985.9914999999964,-0.9103116614137434,-0.7144007495146545,1.4042857142857237,53.43440997353508,11.449389390226152,24.86093801478759,15.288788221972228,11.567090471620736,2989.8467575789427,2985.991499999999,2982.136242421056,2025-03-14 22:00:00,2025.03.18 15:00,3026.43,3029.89,3026.41,3028.82,71.0,63.54579584723948,3024.4174999999946,1.261117220266442,0.9275493856540202,2.0450000000000275,26.462933273906525,33.86841700382882,20.90680965035906,61.14678899082403,58.812584869190886,3028.272428663412,3024.4175,3020.562571336587,2025-03-18 15:00:00,89.0,5340.0,1
162,162,2025-03-19 12:00:00,3025.37,11081.6,IMPERIUM,IMPERIUM,164,164,2025-03-20 02:00:00,3050.05,11106.28,24.68,,,2025.03.19 12:00,3024.75,3027.0,3024.02,3024.04,70.0,22.22693760093692,3033.0664999999985,-3.410224627014486,-2.371148500675522,2.3678571428571047,60.11202283487397,3.951088325312153,35.79481986224928,3.5353535353526246,5.729815973725809,3042.920510909269,3033.0665,3023.2124890907307,2025-03-19 12:00:00,2025.03.20 02:00,3049.9,3049.9,3048.68,3048.98,74.0,58.18434219689676,3047.817000000001,1.310132183625683,1.4227866668867957,1.1407142857142916,33.276054814532785,35.203648747201946,18.77297190783807,85.38055764883103,85.3383366499837,3051.324746285009,3047.817,3044.3092537149905,2025-03-20 02:00:00,14.0,840.0,1
165,165,2025-03-20 06:00:00,3046.02,11106.28,IMPERIUM,IMPERIUM,169,169,2025-03-21 13:00:00,3029.52,11104.25,-5.23,,,2025.03.20 06:00,3045.39,3047.29,3045.15,3046.73,76.0,37.53305799807281,3049.9745000000007,-1.5344110974192515,-0.8752922004459118,1.8085714285713312,46.83320863812254,11.884079368465787,30.45849522205637,14.374482187242224,8.534598869349797,3055.582663603177,3049.9745000000003,3044.3663363968235,2025-03-20 06:00:00,2025.03.21 13:00,3029.37,3031.5,3029.3,3031.0,68.0,53.54030777452794,3030.5525000000025,-0.3278636659101721,-0.292906242715697,1.7742857142857444,20.06496753851757,18.869123220693943,11.484359980220452,39.81481481481592,29.42386831275908,3033.859340637224,3030.5525,3027.245659362776,2025-03-21 13:00:00,31.0,1860.0,1
167,167,2025-03-20 15:00:00,3034.75,11109.48,IMPERIUM,IMPERIUM,172,172,2025-03-24 12:00:00,3028.73,11126.13,21.88,,,2025.03.20 15:00,3034.1,3034.65,3033.85,3034.29,71.0,50.89734888188092,3031.513,-1.0310357064568052,-1.8650970874063408,2.2407142857143305,28.54604930019132,17.524423398121083,13.212408156683296,88.91765924391754,80.61340953124574,3035.788310982841,3031.513,3027.237689017159,2025-03-20 15:00:00,2025.03.24 12:00,3028.58,3029.43,3028.2,3029.35,73.0,71.00216177750214,3024.4305000000027,1.5139335387621031,0.8428166002304068,1.8085714285713623,29.90501314109096,30.423333275862525,7.537991400128502,97.7868852459018,96.31167719423186,3029.2342879844978,3024.4305000000004,3019.626712015503,2025-03-24 12:00:00,93.0,5580.0,1
168,168,2025-03-21 07:00:00,3030.74,11109.48,IMPERIUM,IMPERIUM,173,173,2025-03-24 12:00:00,3028.73,11124.12,-2.01,,,2025.03.21 07:00,3030.18,3030.33,3028.86,3029.98,71.0,24.63893564016164,3032.098500000002,-2.025483886816801,-2.2592341766041497,1.4321428571428574,32.21623677585554,12.439302150294925,28.96481937687184,15.835616438355862,19.248426367580063,3035.50924933116,3032.098500000001,3028.687750668842,2025-03-21 07:00:00,2025.03.24 12:00,3028.58,3029.43,3028.2,3029.35,73.0,71.00216177750214,3024.4305000000027,1.5139335387621031,0.8428166002304068,1.8085714285713623,29.90501314109096,30.423333275862525,7.537991400128502,97.7868852459018,96.31167719423186,3029.2342879844978,3024.4305000000004,3019.626712015503,2025-03-24 12:00:00,77.0,4620.0,1
171,171,2025-03-21 17:00:00,3006.85,11104.25,IMPERIUM,IMPERIUM,178,178,2025-03-28 04:14:40,3065.07,11137.49,30.66,tp 3065.07,tp 3065.07,2025.03.21 17:00,3006.22,3006.93,3003.08,3005.07,78.0,16.06352442545827,3026.661000000002,-6.663125997878524,-3.0110450454322644,4.610714285714254,51.821972672894574,4.767546158099755,37.87488894808947,7.357341863584859,6.226047459280893,3048.6815784665155,3026.660999999999,3004.640421533483,2025-03-21 17:00:00,2025.03.28 04:10,3064.48,3065.88,3063.93,3065.66,63.0,79.70877790367634,3059.8025000000057,2.232300324875723,1.8186052131399364,1.9007142857143104,60.31193739379575,38.867745743013806,4.760700186850846,98.16189466242494,93.85197508049174,3066.5015771752524,3059.8025,3053.1034228247463,2025-03-28 04:10:00,155.24444444444444,9314.666666666666,1
175,175,2025-03-24 18:00:00,3012.22,11106.83,IMPERIUM,IMPERIUM,181,181,2025-03-28 05:00:00,3073.66,11321.35,61.44,,,2025.03.24 18:00,3011.56,3011.83,3007.28,3007.5,78.0,24.0704100842778,3017.7745000000027,-4.042693326804056,-2.996476716926815,3.643571428571432,38.00406700409623,12.844222205030912,31.38685882968088,16.3410626255239,17.503173057393198,3029.4176773584363,3017.7745,3006.131322641564,2025-03-24 18:00:00,2025.03.28 05:00,3073.51,3075.05,3072.17,3074.69,78.0,90.4045293518616,3065.6640000000057,3.810926754061256,2.870898901143614,2.165714285714216,70.59872884578674,40.31926547317496,3.3263419883799528,97.27927447319288,96.42192892625648,3074.021759029789,3065.664000000001,3057.3062409702134,2025-03-28 05:00:00,83.0,4980.0,1
199,199,2025-04-01 19:00:00,3113.62,11396.44,IMPERIUM,IMPERIUM,202,202,2025-04-02 11:00:00,3124.99,11407.36,18.16,,,2025.04.01 19:00,3112.99,3116.34,3111.0,3113.93,72.0,26.531049748361383,3125.2445000000016,-3.581272555855321,-1.8113598638919743,3.796428571428587,44.37905242341238,4.9824007756387765,35.34252969554246,8.559102674718957,11.93924451691195,3135.2767888216,3125.2445,3115.2122111784,2025-04-01 19:00:00,2025.04.02 11:00,3124.84,3125.1,3123.14,3124.97,74.0,67.93741068835999,3117.6840000000016,1.4847865628075851,-0.0116805888006048,2.5299999999999807,35.33503401829775,36.686848049148914,9.28372529942394,94.44582196875722,96.05380923544756,3124.743703676501,3117.684,3110.6242963234995,2025-04-02 11:00:00,16.0,960.0,1
225,225,2025-04-04 21:00:00,3026.19,11428.77,IMPERIUM,IMPERIUM,229,229,2025-04-07 04:43:40,3050.3,11451.14,71.51,tp 3050.30,tp 3050.30,2025.04.04 21:00,3025.42,3027.36,3022.42,3022.47,87.0,42.23856848038756,3026.5644999999963,-2.856339371571721,-3.448470506781064,4.507857142857125,25.292521593943228,14.600346900332807,13.087113979748525,50.646298472383954,46.76351424054188,3034.34722053976,3026.5644999999995,3018.78177946024,2025-04-04 21:00:00,2025.04.07 04:40,3048.75,3054.38,3037.88,3051.33,78.0,78.29290684945222,2998.542999999995,10.202957157028775,0.5722360215611291,13.533571428571314,41.73696792344143,38.483600907848334,6.497833139197754,97.70776255707744,97.610521929392,3043.840721399647,2998.5430000000006,2953.245278600354,2025-04-07 04:40:00,55.727777777777774,3343.6666666666665,1
257,257,2025-04-14 16:00:00,3206.73,11629.72,IMPERIUM,IMPERIUM,259,259,2025-04-16 03:33:20,3265.52,11692.81,38.34,tp 3265.52,tp 3265.52,2025.04.14 16:00,3206.1,3210.26,3204.26,3208.24,78.0,38.172059697816096,3217.5874999999955,-3.5976887795673065,-1.8591565112913724,5.189999999999847,42.434235978851895,15.3613444937282,30.08762507873439,24.45517582961856,26.597325408618943,3232.879797244037,3217.5875,3202.2952027559627,2025-04-14 16:00:00,2025.04.16 03:30,3261.14,3266.2,3260.96,3263.82,88.0,79.52665981162383,3248.111999999996,6.856851476573411,5.229656924446222,4.581428571428551,55.52615104337996,37.6903847476099,6.652445440005079,90.81910773203325,87.73014265827823,3264.671341291247,3248.112,3231.5526587087525,2025-04-16 03:30:00,35.55555555555556,2133.333333333333,1
266,266,2025-04-17 09:00:00,3329.72,11759.95,IMPERIUM,IMPERIUM,268,268,2025-04-17 14:00:00,3327.41,11762.76,2.81,,,2025.04.17 09:00,3328.93,3329.85,3324.71,3325.92,78.0,27.397805995093503,3336.381999999996,-2.740991417036639,-1.4088598293260912,3.398571428571347,42.48610776112847,6.748269733470933,39.95264898246162,6.359393232204496,4.79326056124517,3344.53162723074,3336.3820000000005,3328.232372769261,2025-04-17 09:00:00,2025.04.17 14:00,3327.26,3329.35,3326.54,3327.92,78.0,60.2249943976283,3324.593499999995,1.421958327201537,0.9780053260733002,2.717142857142875,33.778615748146514,23.275878988624697,11.740390271323603,49.60225814729287,51.2873150286552,3329.7557486379487,3324.5935000000004,3319.431251362052,2025-04-17 14:00:00,5.0,300.0,1
318,318,2025-05-01 15:00:00,3205.79,11920.17,IMPERIUM,IMPERIUM,321,321,2025-05-02 23:00:00,3233.49,11938.75,18.58,,,2025.05.01 15:00,3204.99,3208.48,3201.53,3208.01,79.0,32.445651614271554,3218.9869999999914,-4.188098427948262,-1.8012982947141734,4.142857142857003,39.70446666381127,11.399631079137084,29.97563594253607,14.348846844358455,9.10270455244474,3232.838657084985,3218.9870000000005,3205.1353429150163,2025-05-01 15:00:00,2025.05.02 23:00,3233.34,3234.6,3232.22,3233.17,63.0,57.06295181945516,3229.248499999994,0.5300975455261323,-0.4168294364833957,2.724285714285658,27.79143695880576,27.12942586348184,10.653694375547769,87.13532513181063,87.83554743785143,3234.2830576766987,3229.2485000000006,3224.2139423233025,2025-05-02 23:00:00,32.0,1920.0,1
364,364,2025-05-14 22:00:00,3172.09,11912.19,IMPERIUM,IMPERIUM,370,370,2025-05-15 23:00:00,3231.79,11890.77,51.3,,,2025.05.14 22:00,3171.46,3171.52,3167.64,3170.28,76.0,26.741103119298003,3177.592499999996,-2.952612402374598,-2.310988204471893,2.419285714285772,42.8425354838331,6.798647859774314,42.60537444493559,8.916666666667918,4.2702166452189605,3184.946023985138,3177.5925,3170.2389760148617,2025-05-14 22:00:00,2025.05.15 23:00,3231.64,3234.2,3230.78,3233.94,78.0,74.90685355587978,3226.693499999996,2.857712184543743,2.245486371977095,2.163571428571365,47.68903333744586,33.875708535531615,5.291020211279848,95.22687094873469,94.97349741641014,3233.548280156942,3226.6935000000003,3219.8387198430587,2025-05-15 23:00:00,25.0,1500.0,1
381,381,2025-05-22 12:00:00,3311.32,12136.7,IMPERIUM,IMPERIUM,385,385,2025-05-26 08:00:00,3349.51,12120.48,-9.77,,,2025.05.22 12:00,3310.75,3313.41,3306.37,3313.13,72.0,30.979561865591123,3321.814499999992,-4.538894414596143,-3.4931497610289166,4.120714285714225,47.12020603134282,8.824779733941183,36.63403330368226,18.5381852256764,16.63424539734449,3334.8599075827474,3321.8145000000004,3308.769092417253,2025-05-22 12:00:00,2025.05.26 08:00,3349.36,3350.9,3348.23,3348.41,96.0,51.786393869508586,3347.8949999999945,0.571350992999669,0.5121119929368785,1.95071428571426,24.976676939766385,24.399820849552867,10.211767151890404,62.03641267700325,71.56988005404031,3350.2794370404763,3347.894999999999,3345.510562959522,2025-05-26 08:00:00,92.0,5520.0,1
399,399,2025-05-30 17:00:00,3277.03,12164.42,IMPERIUM,IMPERIUM,401,401,2025-06-02 22:40:40,3380.16,12263.62,63.6,tp 3380.16,tp 3380.16,2025.05.30 17:00,3276.4,3277.6,3271.03,3276.61,78.0,28.0609325257861,3295.6244999999944,-4.439853610217142,-1.0481033168424474,5.967857142857098,39.0920291479156,8.157628926851073,40.75204932942844,8.752403116462292,7.959398107647958,3313.7654398598856,3295.6244999999994,3277.483560140113,2025-05-30 17:00:00,2025.06.02 22:40,3379.78,3380.45,3379.53,3380.13,80.0,66.04258137414925,3376.6349999999966,1.7733351615574977,1.6816233989476417,1.6349999999999714,28.9133192384452,22.58598660832196,10.414631754037762,96.18018018018036,92.95792372104714,3383.044226162339,3376.6350000000007,3370.2257738376625,2025-06-02 22:40:00,77.67777777777778,4660.666666666667,1
402,402,2025-06-03 04:00:00,3376.16,12263.62,IMPERIUM,IMPERIUM,403,403,2025-06-03 14:00:00,3355.13,12242.59,-21.03,,,2025.06.03 04:00,3375.36,3375.41,3370.81,3371.75,95.0,26.626304233883246,3380.765999999994,-2.800053055855642,-1.933267854198252,3.4585714285713816,47.76525417557059,4.733469321894731,31.55839897951481,14.063498828040789,20.20740109382753,3389.399848272932,3380.7660000000005,3372.132151727069,2025-06-03 04:00:00,2025.06.03 14:00,3354.98,3356.85,3354.81,3356.28,85.0,45.19049138478017,3356.884999999994,-0.8773312152115977,-0.8944999714063582,1.6057142857142663,19.23792222592397,18.84785138723445,23.96342442917233,25.073313782991967,24.02297578594236,3359.2126125107065,3356.885,3354.557387489293,2025-06-03 14:00:00,10.0,600.0,1
411,411,2025-06-09 14:00:00,3315.06,12278.09,IMPERIUM,IMPERIUM,416,416,2025-06-12 12:00:00,3356.68,12301.61,26.94,,,2025.06.09 14:00,3314.24,3315.34,3313.8,3314.99,85.0,42.80972877491062,3317.0315,-1.9115750391229085,-1.657177656295244,2.034285714285658,51.921547086527575,15.899635074789924,24.06161641427129,22.587562544674604,14.237269027458314,3322.6460962455017,3317.0315,3311.4169037544984,2025-06-09 14:00:00,2025.06.12 12:00,3356.53,3357.49,3355.44,3356.53,78.0,45.19663432849045,3354.055999999992,-1.9421665765999023,-3.210192035444512,3.445714285714245,25.10448345835475,16.46775793216892,18.69619427780784,81.40653508044444,85.35585517567326,3368.014182403165,3354.0560000000005,3340.097817596836,2025-06-12 12:00:00,70.0,4200.0,1
412,412,2025-06-10 01:00:00,3327.0,12278.09,IMPERIUM,IMPERIUM,417,417,2025-06-13 03:07:40,3406.98,12400.94,99.33,tp 3406.98,tp 3406.98,2025.06.10 01:00,3326.21,3326.98,3321.34,3323.71,83.0,30.23210885789084,3327.0035,-1.8036166474994388,-1.8521280837452336,1.729999999999963,51.33829017039181,7.987023004600142,35.62048773331197,24.73771397017964,25.90685185341985,3330.577614016089,3327.0035000000003,3323.429385983912,2025-06-10 01:00:00,2025.06.13 03:05,3400.71,3410.6,3398.89,3410.06,78.0,89.17905602806486,3386.719999999992,4.023928452009386,0.9380489004686248,3.4885714285713822,42.54963732447878,46.28628119223836,6.280500057178378,95.53385625100049,95.21584166568634,3401.2798296693336,3386.7200000000003,3372.160170330667,2025-06-13 03:05:00,74.12777777777778,4447.666666666667,1
422,422,2025-06-13 20:00:00,3430.57,12613.52,IMPERIUM,IMPERIUM,424,424,2025-06-16 14:00:00,3420.76,12606.32,-7.2,,,2025.06.13 20:00,3429.82,3430.27,3427.48,3428.97,79.0,52.61415557628577,3425.7739999999912,0.053367918751519,-0.93344860339244,3.013571428571408,38.71695205827616,25.604056887714137,7.113907584232518,88.7769381472132,85.67963429424317,3431.763876125597,3425.774,3419.7841238744027,2025-06-13 20:00:00,2025.06.16 14:00,3420.61,3421.61,3419.2,3421.4,82.0,65.77331576141762,3415.9269999999938,1.2135452343200086,0.1662521894020246,2.483571428571436,31.53694491044349,31.32683742655618,11.29559679272259,97.21867007672664,94.9326335140902,3421.579398075153,3415.927,3410.274601924846,2025-06-16 14:00:00,66.0,3960.0,1
423,423,2025-06-16 08:00:00,3427.96,12613.52,IMPERIUM,IMPERIUM,425,425,2025-06-16 14:00:00,3420.76,12596.51,-9.81,,,2025.06.16 08:00,3427.09,3428.1,3421.63,3424.9,84.0,25.030009369718783,3430.394499999994,-2.7099228531596964,-2.562743227863929,2.524999999999904,36.677429334614615,6.842046664313798,28.212356519559144,22.6335717290703,20.211811554115897,3435.2045040540524,3430.3945,3425.584495945948,2025-06-16 08:00:00,2025.06.16 14:00,3420.61,3421.61,3419.2,3421.4,82.0,65.77331576141762,3415.9269999999938,1.2135452343200086,0.1662521894020246,2.483571428571436,31.53694491044349,31.32683742655618,11.29559679272259,97.21867007672664,94.9326335140902,3421.579398075153,3415.927,3410.274601924846,2025-06-16 14:00:00,6.0,360.0,1
427,427,2025-06-16 22:00:00,3385.46,12596.51,IMPERIUM,IMPERIUM,429,429,2025-06-23 20:00:00,3389.48,12614.88,1.23,,,2025.06.16 22:00,3384.83,3385.21,3382.82,3384.37,74.0,22.722334263164058,3390.300499999993,-3.0457370790109053,-2.773489129930346,2.065714285714231,61.71009355250362,4.45432175784338,35.04329813658641,14.31114275542722,16.48377063623659,3396.296016574908,3390.3005,3384.3049834250915,2025-06-16 22:00:00,2025.06.23 20:00,3389.33,3390.97,3384.48,3386.81,76.0,51.65059749534767,3387.9840000000013,1.4340652931873592,2.2773765252997578,3.4678571428569964,32.57086850182864,24.29319187475356,16.737207218336916,57.43432797755682,51.23692935475805,3391.469205302418,3387.9840000000004,3384.498794697583,2025-06-23 20:00:00,166.0,9960.0,1
434,434,2025-06-24 16:00:00,3314.88,12599.56,IMPERIUM,IMPERIUM,438,438,2025-06-27 12:00:00,3289.04,12519.44,-38.48,,,2025.06.24 16:00,3314.04,3317.3,3311.65,3313.17,77.0,42.34160860404457,3316.476499999999,-2.767395064759512,-3.024592315020758,4.921428571428581,27.55970479705696,17.872515767745167,20.97315102202221,59.30474211222363,54.24582808045426,3326.056191592113,3316.4765000000007,3306.896808407888,2025-06-24 16:00:00,2025.06.27 12:00,3288.89,3289.26,3287.66,3287.69,91.0,50.02017627177103,3286.170500000005,-0.6721835740722781,-1.678400174998918,2.797142857142882,38.00361446841454,20.59994939842002,15.614160089110404,76.82070240295693,83.05228806722293,3290.1414468644143,3286.1705,3282.199553135586,2025-06-27 12:00:00,68.0,4080.0,1
440,440,2025-06-27 15:00:00,3281.71,12460.11,IMPERIUM,IMPERIUM,443,443,2025-06-30 08:00:00,3285.31,12475.08,14.97,,,2025.06.27 15:00,3280.92,3281.91,3278.47,3279.1,83.0,39.593082043374416,3283.2130000000056,-1.7171298209004815,-1.2346114619556376,3.142142857142779,39.07715868915627,13.2518282045756,25.85289536512541,33.75174337517333,27.95080221238504,3288.310195699598,3283.213,3278.1158043004016,2025-06-27 15:00:00,2025.06.30 08:00,3285.16,3286.03,3284.27,3285.27,75.0,68.27226776537081,3280.002000000008,1.672873196198907,0.8797753343125223,1.920714285714281,29.73864948727428,29.5624482874596,10.82631659483889,92.90322580644984,91.06177188506254,3284.8177308894906,3280.0019999999995,3275.1862691105084,2025-06-30 08:00:00,65.0,3900.0,1
441,441,2025-06-27 16:00:00,3270.34,12460.11,IMPERIUM,IMPERIUM,445,445,2025-06-30 14:00:00,3283.15,12470.11,-4.97,,,2025.06.27 16:00,3269.69,3270.16,3262.49,3263.25,78.0,28.39973629259445,3276.233500000006,-4.0268685593810005,-2.937519083880666,5.000714285714174,40.15377462236109,8.820464822916069,34.9386881786988,5.433216711258118,10.487188993642498,3286.565520663936,3276.2335,3265.901479336064,2025-06-27 16:00:00,2025.06.30 14:00,3283.0,3283.22,3281.39,3281.6,69.0,37.753854936972125,3284.585000000008,-1.4525354533443533,-1.108988095787661,1.6642857142856344,26.24108603554059,13.217317725141545,24.94812699774617,8.806963645672003,12.977911081158275,3288.9622251484247,3284.585,3280.207774851576,2025-06-30 14:00:00,70.0,4200.0,1
446,446,2025-06-30 18:00:00,3287.83,12470.11,IMPERIUM,IMPERIUM,453,453,2025-07-07 16:00:00,3309.29,12566.51,-15.27,,,2025.06.30 18:00,3287.26,3289.75,3285.73,3287.81,72.0,57.54131628273544,3284.7040000000065,1.1573441170653496,0.8151736041780191,3.156428571428548,17.828425037818672,24.86839408981169,14.62936434359913,77.8445006321108,75.43004489749622,3289.7035735818167,3284.704,3279.704426418184,2025-06-30 18:00:00,2025.07.07 16:00,3309.14,3310.89,3307.01,3309.65,78.0,59.8790224959085,3304.6165000000065,1.2805166506996102,0.2489825614411766,3.6628571428571264,24.71510241578452,16.97943762403215,16.63528721355114,78.94308943089467,81.63611261517659,3311.16496325484,3304.616499999999,3298.068036745158,2025-07-07 16:00:00,166.0,9960.0,1
448,448,2025-07-01 15:00:00,3349.32,12512.02,IMPERIUM,IMPERIUM,454,454,2025-07-07 16:00:00,3309.29,12594.09,27.58,,,2025.07.01 15:00,3348.49,3349.95,3348.49,3348.95,86.0,56.00642529546607,3348.666500000008,1.2780498179545248,1.838862745886948,2.3057142857142043,30.9982828676684,13.574897826045436,10.962838428972928,35.11871893981108,41.71517129050056,3351.8748096795666,3348.6665000000003,3345.458190320434,2025-07-01 15:00:00,2025.07.07 16:00,3309.14,3310.89,3307.01,3309.65,78.0,59.8790224959085,3304.6165000000065,1.2805166506996102,0.2489825614411766,3.6628571428571264,24.71510241578452,16.97943762403215,16.63528721355114,78.94308943089467,81.63611261517659,3311.16496325484,3304.616499999999,3298.068036745158,2025-07-07 16:00:00,145.0,8700.0,1
451,451,2025-07-04 16:00:00,3333.98,12606.47,IMPERIUM,IMPERIUM,458,458,2025-07-09 13:00:00,3288.77,12533.54,-60.55,,,2025.07.04 16:00,3333.37,3333.59,3331.72,3332.14,76.0,37.1228552017025,3334.865000000006,-0.9018526447812292,-0.6265979822089283,1.8621428571428715,20.92220795791348,18.2613042926356,32.85266493783038,32.08137715179852,32.52523507113568,3337.836777246026,3334.865,3331.8932227539726,2025-07-04 16:00:00,2025.07.09 13:00,3288.62,3291.08,3288.62,3290.84,85.0,57.41929690780776,3287.484500000008,0.0295098655069523,-0.3388731493681077,1.8264285714285555,18.58289521961872,24.02836572747162,11.497720863567926,80.62337662337889,75.68655045085055,3291.152646534695,3287.4845,3283.816353465304,2025-07-09 13:00:00,117.0,7020.0,1
455,455,2025-07-08 19:00:00,3298.48,12594.09,IMPERIUM,IMPERIUM,460,460,2025-07-10 04:33:40,3325.03,12573.37,39.83,tp 3325.03,tp 3325.03,2025.07.08 19:00,3297.76,3298.47,3296.39,3298.47,78.0,42.59375210442709,3296.576500000009,-3.638779074030026,-5.404744354201615,3.1949999999999075,32.257802084610844,22.657153364564017,18.41249949389594,86.8893950898523,82.18910820143068,3302.9448852741493,3296.5765,3290.208114725851,2025-07-08 19:00:00,2025.07.10 04:30,3323.66,3325.02,3323.49,3324.07,88.0,68.50491759088813,3319.482500000008,1.3818541275954883,0.757362480701858,2.0992857142856782,36.28163534672664,33.989279395364015,7.045726062693986,90.0733707380247,87.56380123339946,3323.6589811743866,3319.4825000000005,3315.3060188256145,2025-07-10 04:30:00,33.56111111111111,2013.6666666666667,1
459,459,2025-07-09 15:00:00,3285.2,12533.54,IMPERIUM,IMPERIUM,462,462,2025-07-10 16:00:00,3323.45,12607.03,33.66,,,2025.07.09 15:00,3284.49,3287.44,3284.49,3286.9,79.0,42.97717335816461,3290.195500000006,-1.357020525779717,-0.5437274568598462,2.0471428571428847,57.07091049616858,12.624782434035662,29.931577985320985,17.218004338394497,10.359698454475126,3298.0418583272744,3290.1955,3282.3491416727243,2025-07-09 15:00:00,2025.07.10 16:00,3323.3,3328.99,3323.24,3326.57,78.0,60.73516875528372,3322.53900000001,-0.2040756584133305,-1.0746672022340218,2.8149999999999293,30.18749485231863,26.998651848665908,8.628062137518478,77.00323392023122,71.07623653327478,3328.300697319367,3322.539,3316.7773026806326,2025-07-10 16:00:00,25.0,1500.0,1
457,457,2025-07-09 09:00:00,3289.79,12594.09,IMPERIUM,IMPERIUM,463,463,2025-07-10 16:00:00,3323.45,12623.87,16.84,,,2025.07.09 09:00,3289.06,3290.65,3287.62,3289.39,84.0,38.48059408910972,3293.340000000008,-1.3023266413556485,-0.7270856522594007,2.6307142857143178,43.85273522156776,6.208400770739125,28.97832415848609,13.386727688786154,15.115185839313376,3297.854988372078,3293.34,3288.8250116279223,2025-07-09 09:00:00,2025.07.10 16:00,3323.3,3328.99,3323.24,3326.57,78.0,60.73516875528372,3322.53900000001,-0.2040756584133305,-1.0746672022340218,2.8149999999999293,30.18749485231863,26.998651848665908,8.628062137518478,77.00323392023122,71.07623653327478,3328.300697319367,3322.539,3316.7773026806326,2025-07-10 16:00:00,31.0,1860.0,1
466,466,2025-07-11 19:00:00,3359.33,12688.89,IMPERIUM,IMPERIUM,469,469,2025-07-15 15:00:00,3354.49,12684.05,-4.84,,,2025.07.11 19:00,3358.52,3359.26,3357.02,3357.81,83.0,47.411422607900896,3360.8095000000058,1.1590347184392158,2.55358480153202,2.864285714285743,38.15350579894174,10.455252525505562,25.05107423941484,15.434173669467008,19.230142396078424,3367.5550925610723,3360.8094999999994,3354.0639074389264,2025-07-11 19:00:00,2025.07.15 15:00,3354.34,3354.84,3352.94,3353.68,86.0,23.054801968135067,3358.990000000005,-1.970942726837165,-1.3580805388972377,1.832857142857104,52.55107804229338,5.618101245002011,31.82051736548553,9.792626728109564,13.501608634272808,3364.780785784329,3358.99,3353.199214215669,2025-07-15 15:00:00,92.0,5520.0,1
467,467,2025-07-14 16:00:00,3350.51,12688.89,IMPERIUM,IMPERIUM,472,472,2025-07-21 15:00:00,3375.09,12709.91,25.86,,,2025.07.14 16:00,3349.85,3352.37,3346.67,3352.22,81.0,31.980852752163727,3360.438000000004,-4.871534792349848,-3.827323699403807,3.681428571428508,67.46168261373063,4.2975818792410125,28.53500510094613,14.597125787179053,8.94002022293755,3375.1625544584545,3360.438,3345.713445541545,2025-07-14 16:00:00,2025.07.21 15:00,3374.94,3376.64,3374.64,3375.71,77.0,75.69212477751765,3368.9990000000025,2.534961965044204,1.904880590798676,1.8592857142857384,62.001480656739176,44.95673431455936,6.009094443779111,94.27599886653448,94.45292921304042,3377.5492278332217,3368.999,3360.448772166778,2025-07-21 15:00:00,167.0,10020.0,1
468,468,2025-07-15 01:00:00,3344.52,12688.89,IMPERIUM,IMPERIUM,474,474,2025-07-22 11:00:00,3387.25,12711.2,1.29,,,2025.07.15 01:00,3343.63,3344.01,3342.38,3342.44,99.0,34.961883126842395,3344.2200000000034,-1.480449631036663,-1.4403297653756637,1.2092857142856408,30.63010009931077,22.029914513255584,24.064339548123986,36.12637362637526,24.84307321050445,3347.741908573487,3344.2200000000003,3340.6980914265137,2025-07-15 01:00:00,2025.07.22 11:00,3387.1,3387.13,3385.75,3386.54,76.0,54.92486491827517,3384.933500000004,-0.1212828035017992,-0.6014193131328748,1.3235714285714204,10.58157704909822,20.595216902360853,16.71413218661514,89.08780903665688,82.99693592408025,3386.6936281203366,3384.9335,3383.173371879664,2025-07-22 11:00:00,178.0,10680.0,1
