entry_order,entry_deal,entry_time,entry_price,entry_balance,entry_comment_deal,entry_comment_order,exit_order,exit_deal,exit_time,exit_price,exit_balance,profit,exit_comment_deal,exit_comment_order,entry_Timestamp,entry_Open,entry_High,entry_Low,entry_Close,entry_Spread (Pips),entry_RSI(14),"entry_MA(20,SMA)",entry_MACD Main,entry_MACD Signal,entry_ATR(14),entry_ADX(14),entry_plusDI(14),entry_minusDI(14),entry_StochK(14),entry_StochD(14),entry_BB_Upper,entry_BB_Mid,entry_BB_Lower,entry_candle_time,exit_Timestamp,exit_Open,exit_High,exit_Low,exit_Close,exit_Spread (Pips),exit_RSI(14),"exit_MA(20,SMA)",exit_MACD Main,exit_MACD Signal,exit_ATR(14),exit_ADX(14),exit_plusDI(14),exit_minusDI(14),exit_StochK(14),exit_StochD(14),exit_BB_Upper,exit_BB_Mid,exit_BB_Lower,exit_candle_time,duration_hours,trade_duration_minutes,cluster
204,204,2025-04-02 12:00:00,3131.48,11418.73,IMPERIUM,IMPERIUM,205,205,2025-04-03 02:40:40,3160.19,11447.44,28.71,tp 3160.19,tp 3160.19,2025.04.02 12:00,3130.91,3131.2,3128.96,3130.21,72.0,65.70316934492669,3125.8865000000005,3.585831133231295,3.363065878879316,2.508571428571396,52.40168970552326,23.09049678342776,18.774492769471564,79.97808819501608,87.36811524833887,3136.850211552207,3125.8865,3114.9227884477923,2025-04-02 12:00:00,2025.04.03 02:40,3159.54,3160.78,3158.6,3160.59,84.0,73.20735355371332,3148.009,7.586930748166651,6.642823973304095,3.82500000000002,47.89984669675843,31.04661742233235,6.394358116632503,97.15596330275164,96.225335229412,3164.614319509121,3148.009,3131.4036804908783,2025-04-03 02:40:00,14.677777777777775,880.6666666666666,3
238,238,2025-04-08 05:00:00,2999.9,11420.51,IMPERIUM,IMPERIUM,240,240,2025-04-09 08:00:00,3012.09,11432.7,12.19,,,2025.04.08 05:00,2999.27,3002.22,2998.54,2999.94,78.0,66.09792932927934,2993.8689999999915,3.695343906516428,3.4754133047915112,5.034285714285642,25.453019250861868,26.8421033674028,11.477161230393047,80.13721552878205,77.49330655957286,3002.732730365936,2993.869,2985.005269634065,2025-04-08 05:00:00,2025.04.09 08:00,3011.94,3011.94,3005.03,3005.58,78.0,48.28779803716621,3007.9244999999883,1.982999079801175,2.3790175163827074,3.8171428571428185,27.20646095676202,21.27371610548592,14.336014288329874,72.32472324723223,83.28506460129887,3012.1991484065943,3007.9245,3003.649851593406,2025-04-09 08:00:00,27.0,1620.0,3
241,241,2025-04-09 10:00:00,3039.25,11432.7,IMPERIUM,IMPERIUM,243,243,2025-04-09 16:35:40,3073.86,11543.82,34.61,tp 3073.86,tp 3073.86,2025.04.09 10:00,3038.51,3042.99,3033.81,3041.3,83.0,76.46308628023775,3024.221999999989,6.844930721769288,5.567750428936769,5.882857142857077,50.08261309091969,30.21083758001961,4.765937657530352,92.1656554998686,87.46441254913873,3041.5077555229736,3024.222,3006.936244477027,2025-04-09 10:00:00,2025.04.09 16:35,3072.1,3077.36,3071.34,3075.42,78.0,71.26860187530858,3056.462999999992,3.812888397737424,0.7364849499363205,6.554285714285654,40.5550962161621,37.45520422592131,6.352544529986501,96.35800999761912,87.0737741116941,3074.185018056643,3056.463,3038.740981943356,2025-04-09 16:35:00,6.594444444444444,395.6666666666667,3
244,244,2025-04-09 19:00:00,3086.8,11543.82,IMPERIUM,IMPERIUM,245,245,2025-04-10 06:13:40,3121.3,11578.32,34.5,tp 3121.30,tp 3121.30,2025.04.09 19:00,3085.95,3086.47,3082.2,3084.37,87.0,60.90599090396872,3078.718499999991,4.1364296427309455,4.184086698984891,4.807857142857094,27.004469349384458,25.914956807465927,12.733767696901102,86.54529307282326,78.62147227156107,3090.062891169208,3078.7185,3067.374108830792,2025-04-09 19:00:00,2025.04.10 06:10,3117.69,3125.28,3117.37,3125.05,76.0,72.01524463655883,3107.152999999991,7.791007821966104,7.160927203425577,6.698571428571405,48.21508030795938,25.79974396284757,6.563574152381174,91.3264702402088,91.30574778525994,3131.377436505314,3107.153,3082.928563494685,2025-04-10 06:10:00,11.227777777777778,673.6666666666666,3
254,254,2025-04-11 16:00:00,3233.89,11642.54,IMPERIUM,IMPERIUM,255,255,2025-04-14 02:00:00,3221.07,11629.72,-12.82,,,2025.04.11 16:00,3233.12,3234.93,3228.66,3230.58,83.0,65.02092889487335,3220.9574999999923,3.005532920881251,1.3105173788271274,5.112142857142762,31.06788412437409,30.917160764485683,10.13220445464501,91.48231753197844,89.39108374272898,3233.021824058976,3220.9574999999995,3208.893175941023,2025-04-11 16:00:00,2025.04.14 02:00,3220.92,3222.08,3216.31,3217.71,79.0,32.880963506977764,3225.5789999999947,-3.404406161246243,-3.439768960806652,5.757857142857042,12.102056496932606,17.307543581099228,24.53915714710491,37.2237257555258,40.16313336340508,3240.708697815885,3225.579,3210.449302184115,2025-04-14 02:00:00,58.0,3480.0,3
260,260,2025-04-16 04:00:00,3264.71,11692.81,IMPERIUM,IMPERIUM,261,261,2025-04-16 11:03:40,3303.99,11732.09,39.28,tp 3303.99,tp 3303.99,2025.04.16 04:00,3263.92,3272.91,3263.81,3272.64,78.0,78.91798731604773,3255.789999999996,7.754660566634811,7.084814910552476,5.249285714285688,58.357114651785686,29.38249301237794,8.633172287946246,93.70213738712977,93.5264926607752,3275.080415236589,3255.790000000001,3236.4995847634127,2025-04-16 04:00:00,2025.04.16 11:00,3299.93,3306.58,3298.98,3306.4,78.0,72.4682535981417,3294.2584999999963,3.742925390573873,2.9696225699271515,4.299999999999971,50.432461308127145,30.46100762323513,9.14937972383843,93.41649341649362,89.74376442146156,3302.8562887273406,3294.258499999999,3285.6607112726574,2025-04-16 11:00:00,7.061111111111111,423.6666666666667,3
262,262,2025-04-16 12:00:00,3307.35,11732.09,IMPERIUM,IMPERIUM,263,263,2025-04-17 01:01:40,3346.57,11771.31,39.22,tp 3346.57,tp 3346.57,2025.04.16 12:00,3306.5,3307.03,3304.18,3305.6,78.0,58.05161228394545,3301.125999999997,2.923136715122837,3.3311881269333417,7.249285714285651,34.27757801531819,24.85711659830199,14.31387224438815,61.95194169229031,53.4221614850255,3313.839262995785,3301.126,3288.412737004215,2025-04-16 12:00:00,2025.04.17 01:00,3343.08,3350.33,3342.53,3348.12,70.0,73.0558189596733,3338.9334999999974,2.104123248859196,1.214069584547265,2.6135714285713947,42.259934009710165,42.868254249942304,5.536570819778587,91.29775621588888,93.23243806886464,3344.530993278245,3338.9335,3333.336006721755,2025-04-17 01:00:00,13.02777777777778,781.6666666666666,3
264,264,2025-04-17 02:00:00,3351.38,11771.31,IMPERIUM,IMPERIUM,265,265,2025-04-17 06:00:00,3340.02,11759.95,-11.36,,,2025.04.17 02:00,3350.76,3353.06,3350.23,3351.4,77.0,66.38642222864776,3347.752999999997,3.641019018773477,4.227954974162465,2.977142857142736,43.98171615702001,22.95691225479639,18.85272340197138,65.95256312165242,68.9357899395678,3359.747985785736,3347.7530000000006,3335.758014214265,2025-04-17 02:00:00,2025.04.17 06:00,3339.87,3339.87,3337.71,3338.49,78.0,51.16562524116218,3334.483499999997,-1.8314971423378663,-3.0614612060553483,4.615714285714299,26.74551488163751,27.196197392338608,10.394428346678373,86.28253396627912,71.11085220783893,3346.139232109138,3334.4835,3322.8277678908617,2025-04-17 06:00:00,4.0,240.0,3
273,273,2025-04-17 20:00:00,3316.38,11729.12,IMPERIUM,IMPERIUM,277,277,2025-04-21 03:12:40,3355.44,11820.71,39.06,tp 3355.44,tp 3355.44,2025.04.17 20:00,3315.68,3318.93,3315.48,3318.84,74.0,68.12033344607448,3304.653999999995,3.481458225291135,1.211978142468885,3.742142857142836,53.281166045793405,34.85735561490559,6.224635387731346,93.13263041065572,92.57073364376215,3321.2203084602456,3304.654,3288.0876915397544,2025-04-17 20:00:00,2025.04.21 03:10,3353.24,3355.94,3351.98,3353.78,78.0,71.04218681061772,3347.753999999996,4.652825543002109,4.760710473370089,3.9628571428571,22.745618675816992,30.4691921086595,14.464478758142231,87.8701594533036,80.3189115749884,3353.322728400632,3347.754,3342.185271599368,2025-04-21 03:10:00,79.21111111111111,4752.666666666667,3
278,278,2025-04-21 04:00:00,3369.04,11820.71,IMPERIUM,IMPERIUM,279,279,2025-04-21 08:00:00,3376.21,11827.88,7.17,,,2025.04.21 04:00,3368.37,3373.68,3367.92,3369.76,78.0,76.45844766574197,3355.6674999999955,7.134945600349056,5.8237991429760445,4.789285714285716,48.81451615862285,33.30480538678754,5.788698627395784,89.14966822315081,88.9681648942708,3371.905257080334,3355.6674999999987,3339.4297429196627,2025-04-21 04:00:00,2025.04.21 08:00,3376.06,3381.59,3375.7,3381.45,78.0,60.35135143533644,3378.143499999994,-0.2076614628390416,-0.4882890958454202,3.0085714285714085,20.554470084714904,23.77647561075262,18.35065085269452,56.85740236148952,46.81983834949216,3385.7979739205257,3378.1435000000006,3370.4890260794755,2025-04-21 08:00:00,4.0,240.0,3
282,282,2025-04-21 16:00:00,3415.09,11846.46,IMPERIUM,IMPERIUM,283,283,2025-04-21 17:00:00,3420.2,11851.57,5.11,,,2025.04.21 16:00,3414.36,3421.95,3414.21,3420.77,77.0,77.09543485420377,3404.148999999996,4.792375310647003,3.051169850765753,4.2714285714284745,41.56774794263794,47.76256718749138,7.600741969765464,95.24414594300254,94.79492712181045,3416.4266038378832,3404.1490000000003,3391.871396162117,2025-04-21 16:00:00,2025.04.21 17:00,3420.05,3424.34,3418.93,3424.3,70.0,64.24568051412072,3414.111999999995,5.271599965244604,4.920192940025378,6.580714285714314,32.94320202934579,24.9304938026209,10.5631965685321,83.32551227905434,82.87143868019672,3428.853633016732,3414.112,3399.370366983268,2025-04-21 17:00:00,1.0,60.0,3
286,286,2025-04-21 21:00:00,3422.8,11848.88,IMPERIUM,IMPERIUM,287,287,2025-04-21 23:00:00,3423.18,11849.26,0.38,,,2025.04.21 21:00,3422.19,3424.06,3421.57,3424.05,74.0,65.09248350212162,3414.7409999999963,1.4474305242224546,-0.3036601837353911,3.364285714285664,43.35679393353876,42.359599054421736,8.262834995409337,97.27649496743702,92.46587265495327,3423.534467802863,3414.7409999999995,3405.947532197136,2025-04-21 21:00:00,2025.04.21 23:00,3423.03,3423.8,3420.23,3420.51,76.0,46.85000011013665,3424.252999999996,0.1006959745045605,1.16147083044745,3.0128571428570883,25.68032475263337,17.958465608561593,18.46491860188771,30.18332042344484,25.57867778535169,3430.6487989336747,3424.253,3417.8572010663247,2025-04-21 23:00:00,2.0,120.0,3
290,290,2025-04-23 05:00:00,3379.44,11888.61,IMPERIUM,IMPERIUM,291,291,2025-04-23 07:00:00,3338.59,11847.76,-40.85,,,2025.04.23 05:00,3378.67,3378.89,3374.64,3378.78,76.0,62.57762962156066,3368.294999999992,8.41090760373163,7.685736445409487,8.662142857142783,30.01856012378165,19.66790023843512,22.696533638002585,80.36954219136223,85.19578417491856,3388.2557359583766,3368.2950000000005,3348.3342640416245,2025-04-23 05:00:00,2025.04.23 07:00,3338.44,3340.93,3337.02,3339.19,97.0,36.76869684664896,3347.8299999999927,-6.459252828384706,-6.939692942830929,7.322142857142732,34.487269880193594,16.222792730168837,19.2575384217515,31.17587939698428,32.577819041067094,3371.5255801785897,3347.8299999999995,3324.134419821409,2025-04-23 07:00:00,2.0,120.0,3
310,310,2025-04-28 20:00:00,3336.94,11994.13,IMPERIUM,IMPERIUM,311,311,2025-04-30 20:00:00,3310.45,11967.64,-26.49,,,2025.04.28 20:00,3336.18,3338.65,3336.16,3336.9,79.0,64.42020678571953,3330.999999999993,4.880237684716121,5.36511339874714,3.780714285714201,26.085257771971943,35.231224759761844,12.782277411095157,84.09090909090915,80.77698371871381,3340.840544700371,3331.0,3321.159455299629,2025-04-28 20:00:00,2025.04.30 20:00,3310.3,3313.07,3309.69,3312.4,82.0,57.42996296166852,3308.100499999993,1.963412157790117,1.8832925137710808,3.592142857142781,33.35596265483207,19.38243113509595,6.66874971638323,82.31456873641022,80.14894151448486,3314.832306518312,3308.100499999999,3301.3686934816865,2025-04-30 20:00:00,48.0,2880.0,3
324,324,2025-05-05 03:00:00,3248.36,11980.52,IMPERIUM,IMPERIUM,325,325,2025-05-05 05:00:00,3264.52,11996.68,16.16,,,2025.05.05 03:00,3247.54,3248.05,3244.19,3246.1,81.0,59.53298167666784,3243.7319999999936,2.7815220017159845,2.4862469219068872,2.838571428571397,46.63867195651421,26.3359973227614,15.703385244589375,70.39489820946655,80.43403384894391,3250.701968723028,3243.7319999999995,3236.762031276971,2025-05-05 03:00:00,2025.05.05 05:00,3264.37,3270.59,3262.9,3268.24,78.0,73.66734779232462,3256.478999999993,5.763682053577668,5.43470173504892,4.149999999999978,56.025081236943166,34.12879657249098,6.645614766386252,83.21333838575167,79.79804051644062,3274.7104628047227,3256.479,3238.247537195277,2025-05-05 05:00:00,2.0,120.0,3
328,328,2025-05-05 14:00:00,3313.3,12052.28,IMPERIUM,IMPERIUM,329,329,2025-05-05 16:00:00,3319.31,12058.29,6.01,,,2025.05.05 14:00,3312.62,3315.87,3311.46,3313.14,69.0,69.84075755023511,3309.2864999999942,7.774421620490557,9.44651988253253,4.092142857142839,53.359042926425545,21.25567040927463,10.2034870363613,71.15871470301792,72.25983206859357,3320.3022583034485,3309.2865,3298.270741696551,2025-05-05 14:00:00,2025.05.05 16:00,3319.16,3320.14,3316.18,3317.26,78.0,57.51418235927079,3316.1559999999945,2.9245798187866967,3.360751720262691,3.4828571428570783,37.378222345085526,15.92953033943824,14.07961983895956,71.11978384869573,79.41723270153322,3322.043330124938,3316.1560000000004,3310.268669875062,2025-05-05 16:00:00,2.0,120.0,3
332,332,2025-05-06 20:00:00,3409.3,12114.16,IMPERIUM,IMPERIUM,333,333,2025-05-07 03:00:00,3400.71,12105.57,-8.59,,,2025.05.06 20:00,3408.5,3410.33,3406.98,3408.48,77.0,69.27712923959746,3400.740499999996,4.592342111141534,3.711978498264848,3.482857142857108,46.877870886033136,30.031328552583,11.5499145104351,88.62318840579762,91.45034036232008,3411.6493083217188,3400.7405,3389.831691678281,2025-05-06 20:00:00,2025.05.07 03:00,3400.56,3400.96,3393.19,3397.06,83.0,47.90772965266155,3392.307499999996,-3.172939631425379,-5.526852877476026,6.6335714285713685,19.30003565582591,29.372088651897947,21.209166721271867,83.37468982630307,81.80601752717814,3401.2407925061257,3392.3075,3383.374207493874,2025-05-07 03:00:00,7.0,420.0,3
338,338,2025-05-08 16:00:00,3356.46,12125.04,IMPERIUM,IMPERIUM,341,341,2025-05-08 21:00:00,3308.01,12076.59,-48.45,,,2025.05.08 16:00,3355.7,3359.92,3354.18,3359.02,78.0,67.57073198407281,3348.461999999998,3.6237897099626935,2.97589972099678,4.411428571428611,32.07147524602466,33.69855571470704,16.40245575581578,78.9902912621365,68.97023862401169,3359.202196646245,3348.4620000000004,3337.721803353756,2025-05-08 16:00:00,2025.05.08 21:00,3307.86,3309.93,3306.94,3309.73,80.0,45.01862802787628,3305.9979999999973,-6.183117561563449,-8.70515030573983,4.789999999999923,33.65707698784189,23.402019676578902,11.82414449627653,60.97414311485171,46.40257358539704,3313.945375919133,3305.9980000000005,3298.050624080868,2025-05-08 21:00:00,5.0,300.0,3
369,369,2025-05-15 16:00:00,3189.08,11839.47,IMPERIUM,IMPERIUM,373,373,2025-05-16 08:00:00,3219.31,12027.27,30.23,,,2025.05.15 16:00,3188.36,3190.46,3184.81,3189.78,78.0,70.05836078833192,3180.662499999995,3.7506941405517855,3.162669729918663,4.481428571428524,30.966486776472507,21.40561977282829,9.669682607711794,92.71491015055857,81.45754849105086,3189.8593861578256,3180.6625000000004,3171.465613842175,2025-05-15 16:00:00,2025.05.16 08:00,3219.16,3219.38,3217.63,3219.17,93.0,56.28746570822704,3214.3594999999978,0.4354077725579373,-0.7528305625547392,2.677142857142831,42.40164843967728,29.701019447543704,13.941151650824036,84.10648392198277,90.03805030847309,3221.4592224593644,3214.3595,3207.259777540636,2025-05-16 08:00:00,16.0,960.0,3
378,378,2025-05-20 19:00:00,3277.57,12100.99,IMPERIUM,IMPERIUM,379,379,2025-05-21 13:00:00,3313.28,12136.7,35.71,,,2025.05.20 19:00,3276.73,3279.67,3276.62,3279.29,83.0,62.462949535343554,3278.9359999999992,4.6146012870349296,6.1380346123606015,3.528571428571374,17.877639896030466,21.85343371730887,12.871269912802152,46.99839486356363,45.83046038332174,3282.690514083074,3278.936,3275.1814859169262,2025-05-20 19:00:00,2025.05.21 13:00,3313.13,3313.67,3311.58,3312.02,90.0,56.0766186333481,3309.154499999996,0.290150939715204,-0.2379398299748704,2.4885714285714418,19.44141954551485,31.204227401906905,13.154136865538067,82.9059829059841,68.19895390999373,3312.3792634021734,3309.1545,3305.929736597826,2025-05-21 13:00:00,18.0,1080.0,3
391,391,2025-05-28 10:00:00,3308.43,12138.86,IMPERIUM,IMPERIUM,395,395,2025-05-29 13:00:00,3281.76,12116.38,-0.16,,,2025.05.28 10:00,3307.8,3310.03,3306.87,3307.11,78.0,59.063375775164566,3305.0849999999914,1.5056068281110129,1.059203074864575,2.923571428571494,44.63616387632177,30.919224854868794,6.457457284863076,83.3081798973748,83.51777546492549,3310.233030691439,3305.085,3299.936969308561,2025-05-28 10:00:00,2025.05.29 13:00,3281.61,3286.76,3281.48,3284.76,78.0,63.76781096901034,3280.344999999994,0.8956228485362772,0.4973666682359494,2.435714285714257,17.933653026424196,26.72521247175792,15.80498190469842,79.96820349761602,73.31644815628742,3283.7268308650787,3280.345,3276.963169134921,2025-05-29 13:00:00,27.0,1620.0,3
396,396,2025-05-29 16:00:00,3316.56,12116.38,IMPERIUM,IMPERIUM,400,400,2025-06-02 02:00:00,3312.63,12200.02,35.6,,,2025.05.29 16:00,3315.93,3318.1,3310.34,3310.82,78.0,61.248596876940525,3306.405499999993,4.91865338541038,4.841063714988064,4.058571428571418,45.29553215877653,33.76782084164871,14.126054208590572,77.62049811861729,81.12891844744134,3316.802336970925,3306.4055,3296.008663029075,2025-05-29 16:00:00,2025.06.02 02:00,3312.48,3316.14,3311.91,3314.66,97.0,77.46071355531969,3300.8389999999945,4.771747779896032,3.576483704239532,4.419285714285683,30.778114903679523,42.79448753173052,12.36642925785834,94.2204827136336,92.26736414195618,3317.4587014413614,3300.839,3284.2192985586385,2025-06-02 02:00:00,82.0,4920.0,3
