entry_order,entry_deal,entry_time,entry_price,entry_balance,entry_comment_deal,entry_comment_order,exit_order,exit_deal,exit_time,exit_price,exit_balance,profit,exit_comment_deal,exit_comment_order,entry_Timestamp,entry_Open,entry_High,entry_Low,entry_Close,entry_Spread (Pips),entry_RSI(14),"entry_MA(20,SMA)",entry_MACD Main,entry_MACD Signal,entry_ATR(14),entry_ADX(14),entry_plusDI(14),entry_minusDI(14),entry_StochK(14),entry_StochD(14),entry_BB_Upper,entry_BB_Mid,entry_BB_Lower,entry_candle_time,exit_Timestamp,exit_Open,exit_High,exit_Low,exit_Close,exit_Spread (Pips),exit_RSI(14),"exit_MA(20,SMA)",exit_MACD Main,exit_MACD Signal,exit_ATR(14),exit_ADX(14),exit_plusDI(14),exit_minusDI(14),exit_StochK(14),exit_StochD(14),exit_BB_Upper,exit_BB_Mid,exit_BB_Lower,exit_candle_time,duration_hours,trade_duration_minutes,cluster
228,228,2025-04-07 04:00:00,2978.79,11379.63,IMPERIUM,IMPERIUM,231,231,2025-04-07 07:00:00,3018.56,11466.11,-12.77,,,2025.04.07 04:00,2978.1,2994.69,2972.21,2979.55,84.0,37.676796152260536,2985.645499999996,-7.408299218315278,-7.90583638261537,11.252142857142804,20.1302011981796,19.627108502621045,19.855673407150093,23.020888186764967,24.843484875081263,2997.9088526818723,2985.6455,2973.382147318127,2025-04-07 04:00:00,2025.04.07 07:00,3018.41,3025.45,3018.41,3025.29,88.0,49.29614013330844,3028.190999999996,-0.9063244252306504,0.8183167103048372,5.77499999999996,27.89504309380333,19.68850522808824,20.315056814856035,20.464096473597493,13.749934266370955,3039.443683057831,3028.191,3016.9383169421685,2025-04-07 07:00:00,3.0,180.0,2
239,239,2025-04-08 21:00:00,2985.52,11420.51,IMPERIUM,IMPERIUM,242,242,2025-04-09 14:21:40,3062.03,11509.21,76.51,tp 3062.03,tp 3062.03,2025.04.08 21:00,2984.69,2985.14,2982.76,2982.82,91.0,40.99747158846045,2983.7404999999894,-4.167213549921144,-5.862017746068268,4.304285714285656,34.78470861124558,18.507893956900933,22.40150364472263,66.1164398840064,66.30676852409738,2992.7508550984408,2983.7405,2974.730144901559,2025-04-08 21:00:00,2025.04.09 14:20,3055.38,3064.11,3055.34,3062.72,78.0,75.92921327675475,3044.27399999999,2.47384521777758,0.3876170277627028,4.82714285714281,20.78198157974891,30.253019938095434,10.87357800694912,91.83276616431696,79.66643235085957,3055.16765209652,3044.274,3033.3803479034805,2025-04-09 14:20:00,17.36111111111111,1041.6666666666667,2
270,270,2025-04-17 18:00:00,3291.62,11762.76,IMPERIUM,IMPERIUM,274,274,2025-04-17 21:00:00,3318.69,11751.11,21.99,,,2025.04.17 18:00,3291.01,3297.52,3290.27,3295.48,76.0,36.14647577380431,3307.462499999994,-8.826824776242574,-7.467215564517972,7.507857142857105,53.25352280289944,15.4640081031733,27.755986480265,19.5296864576384,15.821917194794366,3334.293680275941,3307.4625000000005,3280.63131972406,2025-04-17 18:00:00,2025.04.17 21:00,3318.54,3318.85,3317.2,3318.83,69.0,60.74641965537964,3316.3609999999944,3.496306558075048,3.686183536407959,2.825000000000067,41.5698205889514,27.897187917308443,16.32438225079038,75.34019249916939,81.49190675132952,3322.6426618820174,3316.3609999999994,3310.079338117981,2025-04-17 21:00:00,3.0,180.0,2
271,271,2025-04-17 19:00:00,3296.7,11762.76,IMPERIUM,IMPERIUM,276,276,2025-04-17 21:00:00,3318.69,11781.65,3.47,,,2025.04.17 19:00,3295.93,3297.93,3294.53,3297.93,78.0,44.20472531634769,3296.0044999999946,-4.097451156501847,-5.076699596786,4.722142857142724,28.588069136159483,10.958796632103182,15.94306978622557,55.969471197527554,53.96976495445769,3304.271614309117,3296.0045,3287.7373856908835,2025-04-17 19:00:00,2025.04.17 21:00,3318.54,3318.85,3317.2,3318.83,69.0,60.74641965537964,3316.3609999999944,3.496306558075048,3.686183536407959,2.825000000000067,41.5698205889514,27.897187917308443,16.32438225079038,75.34019249916939,81.49190675132952,3322.6426618820174,3316.3609999999994,3310.079338117981,2025-04-17 21:00:00,2.0,120.0,2
288,288,2025-04-23 02:00:00,3328.27,11849.26,IMPERIUM,IMPERIUM,289,289,2025-04-23 04:00:00,3367.62,11888.61,39.35,,,2025.04.23 02:00,3327.52,3334.61,3326.32,3334.61,81.0,39.47892037000444,3346.7354999999925,-13.082330230994556,-14.385262474281909,13.00571428571424,28.124108649213102,19.21102412647854,18.58420038935668,21.07860240243231,20.638141099319068,3396.329134863761,3346.7355,3297.14186513624,2025-04-23 02:00:00,2025.04.23 04:00,3367.47,3380.04,3364.35,3364.35,78.0,66.23107149603766,3346.912999999992,5.286389939715718,1.5566118247722756,6.24642857142852,44.75019895117991,42.92326074316475,6.696503716027099,84.77826608070328,92.60925310152008,3369.172199536372,3346.9130000000005,3324.653800463629,2025-04-23 04:00:00,2.0,120.0,2
292,292,2025-04-23 09:00:00,3319.37,11847.76,IMPERIUM,IMPERIUM,294,294,2025-04-23 11:00:00,3318.93,11865.26,17.5,,,2025.04.23 09:00,3318.55,3320.48,3307.5,3309.65,78.0,24.082980650946084,3336.306999999992,-7.641302411673223,-3.8531602297979375,6.899285714285647,40.42499333299636,6.819635224314528,32.0517596491661,10.199944715747016,11.656404219379198,3359.1926619742576,3336.307,3313.421338025742,2025-04-23 09:00:00,2025.04.23 11:00,3318.78,3319.1,3315.05,3317.16,72.0,50.34163649444748,3312.233999999992,-2.292224700558563,-4.9789750242757576,5.591428571428478,29.67156237333872,23.143145679007453,14.264349806447155,94.77270057558997,90.25279697820086,3325.173798143711,3312.2339999999995,3299.294201856288,2025-04-23 11:00:00,2.0,120.0,2
293,293,2025-04-23 10:00:00,3301.43,11847.76,IMPERIUM,IMPERIUM,295,295,2025-04-23 11:00:00,3318.93,11864.82,-0.44,,,2025.04.23 10:00,3300.8,3309.97,3300.8,3309.79,78.0,39.99200744506688,3318.347499999992,-8.258593574279985,-7.33690488155282,8.242857142857138,40.12649216761267,16.19791014715697,30.18198715668538,29.553941908713576,22.8710884670788,3338.299177498396,3318.3475,3298.395822501604,2025-04-23 10:00:00,2025.04.23 11:00,3318.78,3319.1,3315.05,3317.16,72.0,50.34163649444748,3312.233999999992,-2.292224700558563,-4.9789750242757576,5.591428571428478,29.67156237333872,23.143145679007453,14.264349806447155,94.77270057558997,90.25279697820086,3325.173798143711,3312.2339999999995,3299.294201856288,2025-04-23 11:00:00,1.0,60.0,2
298,298,2025-04-23 18:00:00,3287.58,11864.82,IMPERIUM,IMPERIUM,301,301,2025-04-24 11:00:00,3333.34,11966.64,56.06,,,2025.04.23 18:00,3286.89,3293.96,3282.84,3284.9,78.0,45.49984751606004,3282.08499999999,-5.206777244789919,-9.037489389461458,9.80499999999996,32.94832283439856,23.363465106044053,12.850785375779004,77.40331491712685,82.3154017254463,3302.763361153631,3282.085,3261.406638846369,2025-04-23 18:00:00,2025.04.24 11:00,3333.19,3333.4,3329.6,3330.78,86.0,52.91239976327095,3327.8269999999893,1.4424600927868596,1.1079066686451375,5.387142857142795,17.968487659373782,22.9009321895022,24.231619234455515,64.06138472519649,67.56150699793196,3339.9033555760834,3327.827,3315.750644423917,2025-04-24 11:00:00,17.0,1020.0,2
296,296,2025-04-23 16:00:00,3311.01,11864.82,IMPERIUM,IMPERIUM,302,302,2025-04-24 11:00:00,3333.34,11988.97,22.33,,,2025.04.23 16:00,3310.35,3313.31,3305.15,3307.72,78.0,30.52684440938404,3323.8284999999905,-4.0091671965724345,-1.9456779914584617,6.154999999999997,36.04320874699643,10.32421417489162,41.02168795428011,7.5910364145652816,12.617081991252372,3339.5208513534467,3323.8285000000005,3308.1361486465544,2025-04-23 16:00:00,2025.04.24 11:00,3333.19,3333.4,3329.6,3330.78,86.0,52.91239976327095,3327.8269999999893,1.4424600927868596,1.1079066686451375,5.387142857142795,17.968487659373782,22.9009321895022,24.231619234455515,64.06138472519649,67.56150699793196,3339.9033555760834,3327.827,3315.750644423917,2025-04-24 11:00:00,19.0,1140.0,2
297,297,2025-04-23 17:00:00,3277.28,11864.82,IMPERIUM,IMPERIUM,300,300,2025-04-24 11:00:00,3333.34,11910.58,45.76,,,2025.04.23 17:00,3276.48,3277.31,3261.2,3265.08,78.0,20.911804693893345,3301.89399999999,-13.057505549702,-9.09883077152147,10.224285714285635,58.21972429237436,5.033732869992798,36.206746151898685,8.776701605413292,8.615768227993996,3336.953865031115,3301.894,3266.8341349688853,2025-04-23 17:00:00,2025.04.24 11:00,3333.19,3333.4,3329.6,3330.78,86.0,52.91239976327095,3327.8269999999893,1.4424600927868596,1.1079066686451375,5.387142857142795,17.968487659373782,22.9009321895022,24.231619234455515,64.06138472519649,67.56150699793196,3339.9033555760834,3327.827,3315.750644423917,2025-04-24 11:00:00,18.0,1080.0,2
312,312,2025-05-01 04:00:00,3246.77,11967.64,IMPERIUM,IMPERIUM,315,315,2025-05-01 14:00:00,3222.65,11960.71,-6.93,,,2025.05.01 04:00,3245.89,3248.14,3242.23,3242.25,85.0,22.93799662919304,3263.046999999993,-9.543011874565307,-7.28625278209588,7.9607142857143,62.5026426511552,3.880401850561598,21.98488047935254,8.978357433134478,9.859596521326436,3289.0732114799675,3263.047,3237.0207885200325,2025-05-01 04:00:00,2025.05.01 14:00,3222.5,3226.46,3221.82,3226.26,75.0,57.2630538208093,3220.4689999999914,-1.2839201018960011,-2.984027230809142,3.149999999999886,33.23024709596216,27.32961412953348,13.081054922386397,86.22186059126783,82.86248399637404,3227.552676728931,3220.469,3213.385323271069,2025-05-01 14:00:00,10.0,600.0,2
313,313,2025-05-01 05:00:00,3239.07,11967.64,IMPERIUM,IMPERIUM,316,316,2025-05-01 14:00:00,3222.65,11944.29,-16.42,,,2025.05.01 05:00,3238.24,3241.29,3237.41,3240.19,98.0,36.65247666946123,3244.935999999993,-7.136312425686356,-7.785527529926066,6.108571428571389,38.20629317868143,10.974991854266609,22.320586057014093,32.74799178031036,30.07538744045877,3254.5206844496824,3244.9359999999992,3235.351315550316,2025-05-01 05:00:00,2025.05.01 14:00,3222.5,3226.46,3221.82,3226.26,75.0,57.2630538208093,3220.4689999999914,-1.2839201018960011,-2.984027230809142,3.149999999999886,33.23024709596216,27.32961412953348,13.081054922386397,86.22186059126783,82.86248399637404,3227.552676728931,3220.469,3213.385323271069,2025-05-01 14:00:00,9.0,540.0,2
314,314,2025-05-01 07:00:00,3229.58,11967.64,IMPERIUM,IMPERIUM,317,317,2025-05-01 14:00:00,3222.65,11920.17,-24.12,,,2025.05.01 07:00,3228.94,3230.71,3224.73,3229.03,79.0,35.50234056673341,3236.666999999992,-4.41753779474584,-4.36837015004452,4.943571428571393,28.30283685692625,10.793888577316846,28.08131394813369,16.999802097763773,18.730487394338542,3247.355158120088,3236.6670000000004,3225.9788418799126,2025-05-01 07:00:00,2025.05.01 14:00,3222.5,3226.46,3221.82,3226.26,75.0,57.2630538208093,3220.4689999999914,-1.2839201018960011,-2.984027230809142,3.149999999999886,33.23024709596216,27.32961412953348,13.081054922386397,86.22186059126783,82.86248399637404,3227.552676728931,3220.469,3213.385323271069,2025-05-01 14:00:00,7.0,420.0,2
339,339,2025-05-08 20:00:00,3310.65,12125.04,IMPERIUM,IMPERIUM,344,344,2025-05-12 02:00:00,3272.18,12062.78,-13.81,,,2025.05.08 20:00,3309.86,3310.78,3303.03,3303.03,84.0,23.466794313189283,3320.7384999999977,-10.997035990312725,-11.462525425907662,6.344999999999921,45.74648657726667,10.409420548943212,27.8026223389337,14.718196457327403,17.737648032749384,3348.1907562096458,3320.738500000001,3293.286243790356,2025-05-08 20:00:00,2025.05.12 02:00,3272.03,3272.72,3265.47,3266.73,75.0,17.274000192942424,3296.185999999999,-15.6310707382695,-15.02807960333083,8.778571428571462,55.4923114229597,7.689565467102327,41.82494106301576,8.15825957129176,10.418682252043928,3347.980702586268,3296.1859999999992,3244.3912974137306,2025-05-12 02:00:00,78.0,4680.0,2
340,340,2025-05-08 21:00:00,3308.63,12125.04,IMPERIUM,IMPERIUM,345,345,2025-05-12 03:00:00,3287.15,12058.58,-4.2,,,2025.05.08 21:00,3307.86,3309.93,3306.94,3309.73,80.0,45.01862802787628,3305.9979999999973,-6.183117561563449,-8.70515030573983,4.789999999999923,33.65707698784189,23.402019676578902,11.82414449627653,60.97414311485171,46.40257358539704,3313.945375919133,3305.9980000000005,3298.050624080868,2025-05-08 21:00:00,2025.05.12 03:00,3287.0,3289.51,3284.97,3286.89,78.0,48.95266594840693,3277.665999999999,-5.167048444180182,-8.767376885931427,5.622142857142854,31.51258339696711,29.9270265999502,12.17361107300889,90.71062271062183,82.05666227366423,3288.117691537737,3277.666,3267.2143084622635,2025-05-12 03:00:00,78.0,4680.0,2
342,342,2025-05-09 05:00:00,3291.35,12076.59,IMPERIUM,IMPERIUM,346,346,2025-05-12 03:00:00,3287.15,12037.1,-21.48,,,2025.05.09 05:00,3290.71,3290.71,3286.63,3287.15,79.0,22.261941887586104,3305.959,-6.818668288314257,-4.243942558354392,5.840000000000042,45.30589421491562,11.600387182946122,36.907526610742735,8.812684365782424,12.152777777779326,3329.501102624872,3305.9590000000003,3282.4168973751284,2025-05-09 05:00:00,2025.05.12 03:00,3287.0,3289.51,3284.97,3286.89,78.0,48.95266594840693,3277.665999999999,-5.167048444180182,-8.767376885931427,5.622142857142854,31.51258339696711,29.9270265999502,12.17361107300889,90.71062271062183,82.05666227366423,3288.117691537737,3277.666,3267.2143084622635,2025-05-12 03:00:00,70.0,4200.0,2
343,343,2025-05-12 01:06:00,3285.99,12076.59,IMPERIUM,IMPERIUM,347,347,2025-05-12 03:00:00,3287.15,12013.6,-23.5,,,2025.05.12 01:05,3285.36,3293.96,3279.37,3283.69,78.0,7.371339878461114,3325.5179999999987,-5.550544606079711,-2.5501552317094687,5.02214285714288,37.97462840012496,6.056992144755127,35.7916236838587,8.060042421275936,24.983408958022647,3344.8934056473654,3325.517999999999,3306.142594352633,2025-05-12 01:05:00,2025.05.12 03:00,3287.0,3289.51,3284.97,3286.89,78.0,48.95266594840693,3277.665999999999,-5.167048444180182,-8.767376885931427,5.622142857142854,31.51258339696711,29.9270265999502,12.17361107300889,90.71062271062183,82.05666227366423,3288.117691537737,3277.666,3267.2143084622635,2025-05-12 03:00:00,1.9,114.0,2
348,348,2025-05-12 03:00:00,3287.73,12013.6,IMPERIUM,IMPERIUM,351,351,2025-05-12 07:00:00,3282.99,12008.86,-4.74,,,2025.05.12 03:00,3287.0,3289.51,3284.97,3286.89,78.0,48.95266594840693,3277.665999999999,-5.167048444180182,-8.767376885931427,5.622142857142854,31.51258339696711,29.9270265999502,12.17361107300889,90.71062271062183,82.05666227366423,3288.117691537737,3277.666,3267.2143084622635,2025-05-12 03:00:00,2025.05.12 07:00,3282.84,3283.1,3279.33,3280.44,82.0,55.82996165145264,3276.835999999998,2.0168280150337523,1.365509454642326,3.3821428571428465,27.533645171721773,16.63527407815251,13.303009154866023,78.44807191861833,80.3726790734987,3285.014458045377,3276.836,3268.6575419546216,2025-05-12 07:00:00,4.0,240.0,2
352,352,2025-05-12 11:00:00,3223.5,12008.86,IMPERIUM,IMPERIUM,353,353,2025-05-12 15:00:00,3224.52,12009.88,1.02,,,2025.05.12 11:00,3222.8,3228.98,3222.29,3227.48,81.0,30.252130115528143,3248.625499999997,-13.7584551043592,-12.05443919678846,10.499285714285628,43.42027862440846,12.172895789104343,21.983525547802408,14.508563899868111,10.60551488645214,3293.338808298537,3248.6255,3203.912191701463,2025-05-12 11:00:00,2025.05.12 15:00,3224.37,3225.03,3222.31,3223.62,78.0,54.73355973766848,3217.7729999999974,0.3622028974218665,-0.85772461346341,4.8728571428570575,19.47375569904281,23.355435612371927,20.239394351886816,82.02392499191672,82.80429376406637,3227.644672806572,3217.773,3207.9013271934286,2025-05-12 15:00:00,4.0,240.0,2
350,350,2025-05-12 05:00:00,3272.07,12013.6,IMPERIUM,IMPERIUM,354,354,2025-05-12 15:00:00,3224.52,11962.33,-47.55,,,2025.05.12 05:00,3271.34,3279.29,3271.04,3274.56,88.0,49.53716666283323,3272.516999999998,-3.0309912555862866,-4.786606783124553,7.188571428571382,20.42982730874073,25.40937767127588,11.34355300014861,59.15330154601902,59.13348468642488,3285.4340106448817,3272.517,3259.599989355117,2025-05-12 05:00:00,2025.05.12 15:00,3224.37,3225.03,3222.31,3223.62,78.0,54.73355973766848,3217.7729999999974,0.3622028974218665,-0.85772461346341,4.8728571428570575,19.47375569904281,23.355435612371927,20.239394351886816,82.02392499191672,82.80429376406637,3227.644672806572,3217.773,3207.9013271934286,2025-05-12 15:00:00,10.0,600.0,2
363,363,2025-05-14 16:00:00,3185.22,11912.19,IMPERIUM,IMPERIUM,368,368,2025-05-15 14:00:00,3178.02,11839.47,27.84,,,2025.05.14 16:00,3184.59,3188.27,3179.38,3181.51,78.0,9.508056391441317,3213.108999999996,-11.75272311803883,-7.725849959406055,7.5507142857141885,69.83276853183052,3.1347650626073644,40.00742873180376,2.7747029739504185,4.488981167128591,3246.282158969264,3213.109000000001,3179.9358410307377,2025-05-14 16:00:00,2025.05.15 14:00,3177.87,3179.75,3177.0,3177.91,78.0,70.24701959219063,3172.6354999999944,5.223975762189184,5.666938741138968,3.2614285714285947,42.76355537514471,22.386939477152914,6.447632798669914,90.9564085881596,91.76099287882428,3182.231164593971,3172.6354999999994,3163.039835406028,2025-05-15 14:00:00,22.0,1320.0,2
392,392,2025-05-29 04:00:00,3265.21,12138.86,IMPERIUM,IMPERIUM,397,397,2025-05-30 09:00:00,3303.37,12154.54,38.16,,,2025.05.29 04:00,3264.58,3265.44,3253.91,3254.74,78.0,33.82870651454955,3261.046499999995,-3.7693768721019296,-5.14955765414084,5.385714285714236,24.76145585775586,16.271880120205832,26.248672912289297,60.01669449081801,81.83320017943727,3268.951931740265,3261.0465,3253.1410682597343,2025-05-29 04:00:00,2025.05.30 09:00,3303.22,3303.76,3300.48,3301.22,98.0,59.823441642488994,3296.062499999995,1.286304207833382,-0.0732811423622255,2.8299999999999383,44.10150746564956,34.33298143965145,13.202327311835903,88.69830827067562,93.52511809172832,3303.3706923209515,3296.062500000001,3288.7543076790503,2025-05-30 09:00:00,29.0,1740.0,2
